"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV3248","ASV3248",7.47871422518399,-6.43673533854562,1.50361177313227,-4.28084925481584,1.86181446243092e-05,7.66870714701721e-05,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Rhodocytophaga","Unclassified"
"ASV3274","ASV3274",6.13485704784155,5.96863222485752,1.64348433212978,3.63169402237185,0.000281566847599285,0.00092698944544131,"Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","Unclassified"
"ASV3277","ASV3277",7.26711576064029,-6.3956460529053,1.50040792141001,-4.26260483008847,2.02057656682339e-05,8.21408299991247e-05,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV3278","ASV3278",6.74284698616772,-6.28759265976626,1.24101299804868,-5.06650024588995,4.05196227852078e-07,2.17734754621663e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","Unclassified"
"ASV3315","ASV3315",6.16012267264876,5.97416507108915,2.14590592697795,2.78398274406302,0.00536958908087908,0.0115948401630992,"Bacteria","Firmicutes","Bacilli","Alicyclobacillales","Alicyclobacillaceae","Tumebacillus","Unclassified"
"ASV3316","ASV3316",7.01543367731759,-6.34498410139653,1.95628566157098,-3.24338322671202,0.0011811921825989,0.00315547054494277,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_edaphicus"
"ASV3328","ASV3328",3.51020439710444,5.16418200273012,1.8023967864234,2.86517488359358,0.00416778998951673,0.00945845543737414,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","Unclassified","Unclassified"
"ASV3340","ASV3340",6.17576338853021,5.97764163553605,1.11994867930781,5.33742460344753,9.4276085331828e-08,5.61453119651332e-07,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","Unclassified","Unclassified"
"ASV3344","ASV3344",5.71736085257374,5.86676452106041,2.33686056596666,2.51053255230638,0.0120549207130217,0.0228164997301119,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV3354","ASV3354",5.96460990014394,-6.11079389136092,1.37054807584805,-4.45864979058088,8.24775498275449e-06,3.65481085728694e-05,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV3368","ASV3368",3.06130217098556,-5.14840337965139,2.14754602414285,-2.39734251176585,0.0165144784917294,0.0302172943048278,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Unclassified"
"ASV3381","ASV3381",5.11091797770889,5.70411636608085,2.14484249594838,2.65945698896583,0.00782667225453361,0.0159085620825846,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Unclassified"
"ASV3406","ASV3406",5.27168082885788,5.75057099865363,2.13343072596758,2.69545710046224,0.00702921285855773,0.0145405177494502,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Unclassified"
"ASV3414","ASV3414",4.8517387305198,-4.60797567866946,1.65724947590877,-2.78049608441881,0.00542759142453544,0.0116394449127079,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Unclassified","Unclassified"
"ASV3429","ASV3429",6.70205190967611,-6.27913487114168,1.50361361557136,-4.17602953718642,2.96641318263595e-05,0.000116050055471323,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Unclassified","Unclassified"
"ASV3431","ASV3431",6.77519007423265,-6.29451624996581,2.32328049833888,-2.70932255251414,0.00674207589994483,0.0141341725705121,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unclassified"
"ASV3447","ASV3447",6.19946258234114,5.98242059329444,1.65577794433219,3.61305730262476,0.000302607795411227,0.000979025220448089,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Unclassified","Unclassified"
"ASV3448","ASV3448",5.40569035676092,5.78673021555907,1.79570377917683,3.22254164782779,0.00127058692790934,0.00335592875026902,"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","Unclassified"
"ASV3451","ASV3451",5.86778862851191,5.9039953325454,2.54421235527348,2.3205591782887,0.0203106475316875,0.0358680130243342,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV3472","ASV3472",5.25784478444671,5.74656199130588,2.14441779757493,2.67977723268503,0.00736711699723796,0.0151390206426758,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_crusticola"
"ASV3484","ASV3484",5.48356709574644,5.8065515836257,2.3305769080843,2.49146533782428,0.012721737954038,0.0238373246232976,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter_ginsengisoli"
"ASV3487","ASV3487",6.69932620956002,-6.27810445742568,1.96024023867177,-3.20272195905929,0.00136135347137721,0.0035455863391022,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV3488","ASV3488",4.80362322595586,5.61654820423681,2.54129907656961,2.21010909578512,0.0270975917531677,0.0446847412508145,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea","Unclassified"
"ASV3516","ASV3516",6.35590743952856,-6.20271672491412,1.7984129547864,-3.44899468634601,0.000562677774434623,0.00167548955126233,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified"
"ASV3540","ASV3540",6.06678501367675,5.44923178901045,1.45883829034038,3.73532270512246,0.000187474622823616,0.000637413717600294,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","SZB85","Unclassified"
"ASV3547","ASV3547",6.48486194430111,-6.23122513462105,2.1335048412741,-2.92065197794435,0.0034929978292375,0.00810410166336741,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium","Unclassified"
"ASV3548","ASV3548",6.31244757475479,-6.1926073344804,2.32170947039853,-2.66726195221033,0.00764720416771154,0.0156458115903945,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","Unclassified"
"ASV3549","ASV3549",5.4846301912623,-5.98967722073329,1.79763203191674,-3.33198180405516,0.000862298940259233,0.00239955211054281,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Unclassified","Unclassified"
"ASV3579","ASV3579",6.17580099062636,-6.16113884487345,1.95629647762901,-3.14938912139771,0.00163612181753591,0.00417971010763955,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV3580","ASV3580",6.50685099495998,-6.23581525717312,1.95810456678109,-3.18461810618425,0.00144945150341613,0.0037334356906173,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified"
"ASV3582","ASV3582",6.41734162154019,-6.21580886711618,1.50805003990792,-4.12175239721867,3.76001212301647e-05,0.000145875989004996,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Unclassified","Unclassified"
"ASV3583","ASV3583",5.73939580979114,-6.05521049871077,2.13180527258739,-2.84041444899961,0.00450549560664086,0.00991209033460989,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","Unclassified","Unclassified"
"ASV3585","ASV3585",6.27651093917664,-6.18421522524373,2.32183168472404,-2.66350712066312,0.00773307752077168,0.0157525653200905,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV3595","ASV3595",5.75877659737035,5.87638339821205,2.33619494708649,2.51536516913564,0.0118909150074211,0.0225975722193877,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV3613","ASV3613",6.26062711620894,-6.18019501346846,1.12331803739449,-5.5017321967012,3.76077899396702e-08,2.35995191903299e-07,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV3642","ASV3642",5.3626882693672,5.77408853808603,1.80078886192354,3.20642173004021,0.00134396861019914,0.0035100856160229,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"ASV3660","ASV3660",5.90973873284375,-6.09771881345358,1.95615458545476,-3.11719679967726,0.00182579646196186,0.00461383700522795,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","Unclassified"
"ASV3661","ASV3661",6.06476809011355,-6.13473093140579,1.95924120543974,-3.13117696502758,0.00174107211642702,0.00443570144103341,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV3677","ASV3677",3.52071991935389,5.167674373418,2.34353527298376,2.20507642150338,0.0274487323237427,0.0450984362178167,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unclassified"
"ASV3680","ASV3680",5.2719557531753,5.74950994950388,1.65105802755597,3.48231852154509,0.000497092029009022,0.00149929370039818,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV3681","ASV3681",5.05244725020805,5.18233835499441,1.57813189788368,3.2838436140503,0.00102401727963235,0.00276721432501807,"Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium","Unclassified"
"ASV3684","ASV3684",5.83057548993265,-3.49526036915664,1.45312815363001,-2.40533524894226,0.0161576355731746,0.0296805289998395,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified"
"ASV3685","ASV3685",5.82424751122594,-6.07669807027844,2.13372165428555,-2.84793382401752,0.00440040736502179,0.00977287621447833,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","Unclassified"
"ASV3720","ASV3720",5.88349318303286,-6.09099285656043,2.3235094792245,-2.62146245196011,0.0087553406291554,0.017417539336724,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV3750","ASV3750",5.76299672097485,-6.06129599950708,1.95462855547029,-3.10099634150117,0.00192870673553834,0.0047833973414545,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Unclassified","Unclassified"
"ASV3761","ASV3761",4.71799998911501,5.59000957722426,2.33301101777198,2.396049369095,0.0165728579435833,0.030222460178193,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Unclassified"
"ASV3780","ASV3780",4.98181276566468,3.47423571189311,1.23422716809664,2.81490782385781,0.00487912262645072,0.0106588309713351,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Unclassified"
"ASV3783","ASV3783",5.76644116355298,-6.06192346066246,1.24108271751033,-4.88438310769724,1.03753171373733e-06,5.24374136402382e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys","Unclassified"
"ASV3794","ASV3794",5.13958926140348,5.71218046872122,1.51557076815794,3.7689962017834,0.000163905381533851,0.000561360922103114,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Inquilinaceae","Inquilinus","Inquilinus_ginsengisoli"
"ASV3796","ASV3796",5.5484808667239,-6.00675099963928,1.96462734446721,-3.05745057277937,0.00223228452625002,0.00547817856179467,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Unclassified","Unclassified"
"ASV3814","ASV3814",4.57185027020589,5.54466051127721,2.1429649638205,2.58737805091883,0.00967094213691151,0.018996493483219,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Unclassified","Unclassified"
"ASV3817","ASV3817",5.64983640895739,-6.03256343146407,1.79166011322539,-3.367024463476,0.000759839475749334,0.00213990936694466,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV3853","ASV3853",4.92000029254131,5.64953802033382,2.33598708422347,2.41847999010313,0.0155855027392798,0.0287424951897961,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV3859","ASV3859",5.56366420675256,-6.01035124607853,2.13399099506291,-2.81648388394504,0.00485524788183282,0.0106315146827018,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","Unclassified"
"ASV3860","ASV3860",5.82610950439222,-6.07631686353792,2.13659000989488,-2.84393207653203,0.00445605461286321,0.00984967154379929,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus","Unclassified"
"ASV3879","ASV3879",5.12888583153812,5.70937226297931,2.54727154303778,2.24136774054742,0.025002264339199,0.0421209318146866,"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","Unclassified"
"ASV3883","ASV3883",5.81015411753385,-6.0724243519915,2.53464826386146,-2.39576608658921,0.0165856710219469,0.030222460178193,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","Unclassified"
"ASV3911","ASV3911",4.74314721649578,5.59711140834984,2.14414852872094,2.61041216752308,0.00904331912763967,0.0179142020854726,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella","Unclassified"
"ASV3913","ASV3913",4.77178291747925,5.60553503984187,2.33528644282441,2.40036294351209,0.0163788230285077,0.0300278422189308,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Unclassified","Unclassified"
"ASV3915","ASV3915",5.36210316901273,-5.95750984980952,1.79412204960319,-3.32057111227587,0.00089833470023166,0.0024777078015239,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Unclassified"
"ASV3916","ASV3916",5.31632590579344,-5.94495319049116,2.53224077376574,-2.3477045516688,0.018889498032172,0.033641296495392,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Unclassified"
"ASV3917","ASV3917",4.44384255356798,-5.68658034362931,2.13409654024192,-2.66463125561541,0.00770727826265473,0.0157342907763803,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Unclassified","Unclassified"
"ASV3936","ASV3936",5.53335907664847,-6.00223926676725,2.32392960290284,-2.58279737013969,0.00980028636533647,0.01917120231902,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV3937","ASV3937",5.37971823420327,-5.96237582388204,1.24999740074061,-4.76991057769351,1.84307718440918e-06,8.9870711218939e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Unclassified","Unclassified"
"ASV3957","ASV3957",5.30751332451141,-5.94271788064629,1.64188657861946,-3.61944482525893,0.000295235750896808,0.000961830756405977,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV3975","ASV3975",5.40719108649321,-5.96897240402578,1.64513822493839,-3.62824978080448,0.00028534912255041,0.000936145366963626,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Unclassified","Unclassified"
"ASV3993","ASV3993",5.07522485620225,5.69371847510064,2.15004323587618,2.64818789691936,0.00809245331318162,0.0163422113343948,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV3999","ASV3999",5.3534436212645,-5.95462746033469,2.13061330928585,-2.79479501718244,0.00519326323502736,0.011304148491967,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Unclassified"
"ASV4022","ASV4022",5.35227884493937,-5.95416299057797,1.7971917899585,-3.31303705249814,0.000922887526314074,0.00252309893889959,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","Unclassified"
"ASV4043","ASV4043",5.33273393046359,-5.94888001514037,2.1311118388578,-2.79144430933702,0.00524733866926591,0.0113834377163889,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella","Unclassified"
"ASV4061","ASV4061",5.25817413024037,-5.92860959445999,1.79523826430911,-3.30240821640553,0.000958584535186717,0.00260545505930111,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified","Unclassified"
"ASV4063","ASV4063",5.23398078575457,-5.92201952744104,1.95624819036129,-3.02723322971986,0.00246803452086728,0.00594745432219305,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Unclassified","Unclassified"
"ASV4079","ASV4079",4.43771252580165,5.50081588520963,2.33794096443168,2.35284635878169,0.0186303301234062,0.0334344696072644,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Unclassified"
"ASV4099","ASV4099",4.25345487992279,5.44044753236986,1.96820016252457,2.76417390667802,0.00570671155314071,0.0121543856541835,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Unclassified","Unclassified"
"ASV4116","ASV4116",4.30016878518754,5.45619912590915,1.508671717449,3.61655823649627,0.000298546174079754,0.000969238447099201,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV4117","ASV4117",4.0119294946571,5.35637446471038,2.3386050279185,2.29041432852724,0.0219973096968652,0.0383007161388622,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","Unclassified"
"ASV4122","ASV4122",4.18965906701817,5.41848023492496,2.33537917514659,2.32017151329819,0.0203316009656654,0.0358680130243342,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Unclassified","Unclassified"
"ASV4135","ASV4135",4.89342164363922,5.64079575891207,2.14969353862357,2.62399995979139,0.0086903795411232,0.0173251703005335,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Unclassified","Unclassified"
"ASV4155","ASV4155",4.06179358121556,5.37422936092904,1.96239925230618,2.73860141080533,0.00617011280173088,0.0130817584345088,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","Unclassified"
"ASV4174","ASV4174",3.98927814400666,5.34824517469013,2.14015940259831,2.49899384512994,0.0124546474144532,0.0234307753169291,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio","Cellvibrio_zantedeschiae"
"ASV4178","ASV4178",4.8881690181076,-5.82301064395863,2.13915758357529,-2.72210457456169,0.00648676120027346,0.0136294870163049,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV4207","ASV4207",4.79268954417524,-5.79553098812634,1.64159936260718,-3.53041742104597,0.000414904511433371,0.0012888229840206,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Unclassified","Unclassified"
"ASV4208","ASV4208",4.81344973795406,-5.80159619326616,1.79937016682995,-3.22423718043918,0.00126308738322418,0.00335507586168923,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","Unclassified"
"ASV4209","ASV4209",4.91252013637348,-5.83059287559117,1.81050160461177,-3.2204295542955,0.0012799864663076,0.00337123196055665,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV4211","ASV4211",4.28217184540643,5.4492229112346,2.34029128760311,2.32843789151376,0.0198888635927475,0.035219862612157,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV4228","ASV4228",4.19883589932292,5.42102904324206,2.14414939576804,2.52828886547817,0.0114620003248479,0.0220060991863097,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unclassified"
"ASV4229","ASV4229",3.65260205536133,5.22018848913777,2.34316720009229,2.2278343982163,0.0258915601041582,0.0433069923030196,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","Unclassified","Unclassified"
"ASV4238","ASV4238",4.79766917167596,-5.79677097885667,1.80049623452135,-3.21954073977705,0.00128396115073349,0.00337220133689834,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Unclassified"
"ASV4254","ASV4254",4.73615747035903,-5.77821455044625,1.79290650534814,-3.222819780736,0.00126935390072526,0.00335592875026902,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV4255","ASV4255",4.83737606383522,-5.80824714452381,1.64748495727143,-3.52552362853949,0.00042264647157129,0.00130852467191774,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Unclassified","Unclassified"
"ASV4309","ASV4309",4.90577531335178,-5.82816096538167,2.13332207495509,-2.7319648700979,0.00629578535517228,0.013287944259788,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Unclassified","Unclassified"
"ASV4327","ASV4327",3.6865311685853,5.23463966657345,2.14198910887557,2.44382179390322,0.0145326029478794,0.0271217240644057,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","Unclassified"
"ASV4385","ASV4385",3.63554803553383,5.21419789683643,2.34157233645957,2.22679343091328,0.0259610826324481,0.0433444997008691,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","Unclassified"
"ASV4386","ASV4386",3.96536223279066,5.33841369112524,1.80855289476837,2.95175977797927,0.00315968639152484,0.00742288134692394,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Unclassified","Unclassified"
"ASV4392","ASV4392",4.3772952437693,-5.66461768910039,2.53674822415691,-2.23302322049837,0.0255474131359143,0.0428079413657345,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified"
"ASV4393","ASV4393",3.32943974198593,-5.26982443566774,1.97421169252762,-2.66933098188709,0.00760025141934566,0.0155838488532636,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","Methylotenera_versatilis"
"ASV4395","ASV4395",3.53598915099105,-5.35669202367809,1.96698857382237,-2.72329595350351,0.00646341282611193,0.0136110157486817,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Unclassified"
"ASV4472","ASV4472",3.87784136977093,5.30629869367623,2.34136773037032,2.26632434745181,0.0234315317683419,0.0400520698416814,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Unclassified","Unclassified"
"ASV4473","ASV4473",3.50115328774336,5.16012330152695,2.14377995737862,2.40702096489262,0.0160832465552608,0.0296020384432458,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","Unclassified"
"ASV4481","ASV4481",4.28256377968737,-5.63301715232581,2.32728697170207,-2.42042224307477,0.0155024943680152,0.0286459135061151,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3","Unclassified","Unclassified"
"ASV4500","ASV4500",3.65684717503768,5.22211888879718,2.1499381276525,2.4289624066992,0.0151421023111217,0.0280910032954342,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","Unclassified"
"ASV4507","ASV4507",4.35580160179668,-5.65717527262186,2.33157999824068,-2.42632690145332,0.0152525244853407,0.0282398225619675,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified"
"ASV4509","ASV4509",4.3620546613417,-5.65918592001451,1.79594974188424,-3.15108256541583,0.00162666499545913,0.00416693635823092,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","Unclassified"
"ASV4510","ASV4510",4.38494229670083,-5.66665572353818,2.13538266328632,-2.65369566821213,0.00796155962738017,0.0161476317822136,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Unclassified","Unclassified"
"ASV4538","ASV4538",3.84301170245079,5.2929411730297,1.81300118151603,2.91943614101991,0.00350665231918781,0.00811564336247675,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","Unclassified","Unclassified"
"ASV4564","ASV4564",3.41216912068373,5.12263609002551,2.34725659607703,2.18239288307336,0.0290805491315422,0.0471235934800553,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","Unclassified","Unclassified"
"ASV4569","ASV4569",3.07210483667595,-5.15364107278558,2.15171265050051,-2.39513443934383,0.0166142722263008,0.030222460178193,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10","Unclassified"
"ASV4570","ASV4570",4.33941826313695,-5.65143917098657,2.13574818085853,-2.64611681360056,0.00814216942275298,0.0163936638376701,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Unclassified"
"ASV4596","ASV4596",4.15801303429263,-5.59048947688644,1.64915887048919,-3.3899035301724,0.000699172230821652,0.0019930671823727,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17","Unclassified","Unclassified"
"ASV4597","ASV4597",4.1985473302966,-5.60424396125717,1.8000578416629,-3.11336882157072,0.00184964713652323,0.00466150962978227,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","mle1-7","Unclassified"
"ASV4628","ASV4628",4.25302099265171,-5.62243285637378,2.13507861547259,-2.63336104611271,0.00845444220253887,0.0168908193576364,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Polycyclovorans","Unclassified"
"ASV4657","ASV4657",4.04833476885715,-5.55189805137871,2.13423320177496,-2.60135492539493,0.00928563299610328,0.0183165967328198,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia","Unclassified"
"ASV4658","ASV4658",4.09092159344641,-5.5668960279318,1.79893502141741,-3.09455092132542,0.00197111095609338,0.00486276713442562,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Unclassified","Unclassified"
