"","ASV","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","boot.Kingdom","boot.Phylum","boot.Class","boot.Order","boot.Family","boot.Genus","boot.Species"
"ASV1354","ASV1354",21.6773481736982,7.81475360429175,1.54459898317738,5.05940615616366,4.20564195275898e-07,1.88252544552068e-06,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Unclassified","100","100","100","100","100","100","43"
"ASV1357","ASV1357",24.4947451441892,7.99075652522661,1.79199791320546,4.45913271792434,8.22919561399637e-06,2.8649792137617e-05,"Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis","Chytridiomycota_gen_Incertae_sedis","Unclassified","99","98","60","60","60","60","60"
"ASV1430","ASV1430",19.2076746801745,7.64096225204901,1.22013623986819,6.26238448001059,3.79134728835532e-10,2.27480837301319e-09,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Neosetophoma","Unclassified","100","100","100","100","100","96","57"
"ASV1458","ASV1458",20.9590742041858,-3.73652753506158,1.47730452225611,-2.52928727880371,0.0114294433489515,0.021066032839244,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_terricola","100","100","100","100","99","98","76"
"ASV1462","ASV1462",18.6170084893483,7.59558753517732,1.52561156673951,4.97871653622184,6.4007305794118e-07,2.73485761120322e-06,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Unclassified","Unclassified","100","100","100","100","100","47","27"
"ASV1466","ASV1466",21.151392184984,7.77906985963235,1.73314737281717,4.4884064573157,7.17579202785442e-06,2.52946668981868e-05,"Fungi","Chytridiomycota","Chytridiomycota_cls_Incertae_sedis","Chytridiomycota_ord_Incertae_sedis","Chytridiomycota_fam_Incertae_sedis","Chytridiomycota_gen_Incertae_sedis","Unclassified","100","100","100","100","100","100","100"
"ASV1476","ASV1476",20.938203052871,-7.89745802240136,1.06452282439567,-7.41877754183877,1.18206258936694e-13,9.25949028337435e-13,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","Unclassified","100","100","100","100","99","99","53"
"ASV1503","ASV1503",18.53287700339,7.58879305626026,1.40105449885487,5.41648669802839,6.07815103305006e-08,3.06078319878592e-07,"Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis","Basidiomycota_gen_Incertae_sedis","Unclassified","100","98","69","69","69","69","69"
"ASV1551","ASV1551",21.5128539839002,-7.93559835517308,2.088967036403,-3.79881454177344,0.000145389830850933,0.000427082628124616,"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Gallinipes","Unclassified","100","100","99","99","99","88","88"
"ASV1553","ASV1553",22.5250959517568,-8.00182225762639,2.14100896532883,-3.73740716980016,0.000185927701252748,0.000514035409345833,"Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Hyaloriaceae","Hyaloriaceae_gen_Incertae_sedis","Unclassified","100","100","100","100","100","98","98"
"ASV1624","ASV1624",16.2600896619779,7.39986278603007,2.07150259642472,3.57221989429401,0.000353967997211361,0.000915770414803705,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus_leucothites","100","100","100","100","100","100","98"
